dist	compression	q	e1	e2	s1	s2
gamma	2	0.00100000	0.002130000000	0.9989800000	178	92
gamma	2	0.01000000	0.001730000000	0.9899800000	178	92
gamma	2	0.10000000	0.03385000000	0.8999800000	178	92
gamma	2	0.20000000	0.02877000000	0.8000000000	178	92
gamma	2	0.30000000	0.2308500000	0.7000000000	178	92
gamma	2	0.50000000	0.03684000000	0.5000000000	178	92
gamma	2	0.70000000	0.02731000000	0.3000000000	178	92
gamma	2	0.80000000	0.02914000000	0.2000000000	178	92
gamma	2	0.90000000	0.03763000000	0.1000000000	178	92
gamma	2	0.99000000	-0.0003100000000	0.01000000000	178	92
gamma	2	0.99900000	1.000000000e-05	0.001000000000	178	92
gamma	5	0.00100000	5.000000000e-05	0.9284600000	367	252
gamma	5	0.01000000	0.001120000000	0.9194600000	367	252
gamma	5	0.10000000	0.02736000000	0.8665000000	367	252
gamma	5	0.20000000	-0.001820000000	0.7665000000	367	252
gamma	5	0.30000000	0.02731000000	0.6901500000	367	252
gamma	5	0.50000000	0.01714000000	0.4986400000	367	252
gamma	5	0.70000000	0.01422000000	0.3000000000	367	252
gamma	5	0.80000000	-0.006130000000	0.2000000000	367	252
gamma	5	0.90000000	0.01068000000	0.1000000000	367	252
gamma	5	0.99000000	0.001080000000	0.01000000000	367	252
gamma	5	0.99900000	-1.000000000e-05	0.001000000000	367	252
gamma	10	0.00100000	6.000000000e-05	0.6775300000	647	444
gamma	10	0.01000000	0.001740000000	0.6685300000	647	444
gamma	10	0.10000000	-0.001980000000	0.6255100000	647	444
gamma	10	0.20000000	0.01338000000	0.5764900000	647	444
gamma	10	0.30000000	1.000000000e-05	0.5289000000	647	444
gamma	10	0.50000000	0.01076000000	0.4672100000	647	444
gamma	10	0.70000000	-0.002090000000	0.2999700000	647	444
gamma	10	0.80000000	-0.002870000000	0.2000000000	647	444
gamma	10	0.90000000	0.001340000000	0.1000000000	647	444
gamma	10	0.99000000	0.0001700000000	0.01000000000	647	444
gamma	10	0.99900000	-1.000000000e-05	0.001000000000	647	444
gamma	20	0.00100000	1.000000000e-05	0.2088300000	1164	924
gamma	20	0.01000000	0.0001400000000	0.1998300000	1164	924
gamma	20	0.10000000	0.0001200000000	0.1405000000	1164	924
gamma	20	0.20000000	0.009150000000	0.09550000000	1164	924
gamma	20	0.30000000	0.01342000000	0.06284000000	1164	924
gamma	20	0.50000000	0.004540000000	0.01534000000	1164	924
gamma	20	0.70000000	0.009140000000	0.02655000000	1164	924
gamma	20	0.80000000	0.01084000000	0.1904600000	1164	924
gamma	20	0.90000000	3.000000000e-05	0.1000000000	1164	924
gamma	20	0.99000000	5.000000000e-05	0.01000000000	1164	924
gamma	20	0.99900000	-3.000000000e-05	0.001000000000	1164	924
gamma	50	0.00100000	2.000000000e-05	0.08844000000	2515	2332
gamma	50	0.01000000	0.0001000000000	0.08528000000	2515	2332
gamma	50	0.10000000	-0.0007400000000	0.03620000000	2515	2332
gamma	50	0.20000000	-0.001830000000	0.02229000000	2515	2332
gamma	50	0.30000000	-0.001660000000	0.01444000000	2515	2332
gamma	50	0.50000000	0.001810000000	0.01373000000	2515	2332
gamma	50	0.70000000	0.0004300000000	0.004550000000	2515	2332
gamma	50	0.80000000	-0.002890000000	0.005250000000	2515	2332
gamma	50	0.90000000	3.000000000e-05	0.008180000000	2515	2332
gamma	50	0.99000000	-0.0003100000000	0.01000000000	2515	2332
gamma	50	0.99900000	0.000000000	0.001000000000	2515	2332
gamma	100	0.00100000	1.000000000e-05	-0.001000000000	4573	4732
gamma	100	0.01000000	0.000000000	-0.01000000000	4573	4732
gamma	100	0.10000000	0.0003800000000	0.004180000000	4573	4732
gamma	100	0.20000000	0.0003400000000	0.008960000000	4573	4732
gamma	100	0.30000000	-1.000000000e-05	0.001800000000	4573	4732
gamma	100	0.50000000	0.0001000000000	0.006720000000	4573	4732
gamma	100	0.70000000	-3.000000000e-05	0.005320000000	4573	4732
gamma	100	0.80000000	-0.001680000000	0.005440000000	4573	4732
gamma	100	0.90000000	6.000000000e-05	0.007640000000	4573	4732
gamma	100	0.99000000	2.000000000e-05	0.009980000000	4573	4732
gamma	100	0.99900000	-1.000000000e-05	0.001000000000	4573	4732
gamma	200	0.00100000	3.000000000e-05	-0.001000000000	8094	8172
gamma	200	0.01000000	1.000000000e-05	-0.01000000000	8094	8172
gamma	200	0.10000000	-4.000000000e-05	0.004130000000	8094	8172
gamma	200	0.20000000	-0.0005500000000	0.003670000000	8094	8172
gamma	200	0.30000000	-0.0008700000000	0.002860000000	8094	8172
gamma	200	0.50000000	6.000000000e-05	0.009000000000	8094	8172
gamma	200	0.70000000	-0.0009600000000	0.004310000000	8094	8172
gamma	200	0.80000000	-0.0002600000000	0.005650000000	8094	8172
gamma	200	0.90000000	0.000000000	0.002590000000	8094	8172
gamma	200	0.99000000	-5.000000000e-05	0.008920000000	8094	8172
gamma	200	0.99900000	0.000000000	0.001000000000	8094	8172
gamma	500	0.00100000	0.000000000	-0.001000000000	17143	22348
gamma	500	0.01000000	-2.000000000e-05	-0.01000000000	17143	22348
gamma	500	0.10000000	0.000000000	0.002200000000	17143	22348
gamma	500	0.20000000	2.000000000e-05	0.0004900000000	17143	22348
gamma	500	0.30000000	0.0001200000000	0.002230000000	17143	22348
gamma	500	0.50000000	3.000000000e-05	0.002440000000	17143	22348
gamma	500	0.70000000	-0.0002800000000	0.001800000000	17143	22348
gamma	500	0.80000000	-0.0003800000000	0.003890000000	17143	22348
gamma	500	0.90000000	6.000000000e-05	0.002080000000	17143	22348
gamma	500	0.99000000	2.000000000e-05	0.001780000000	17143	22348
gamma	500	0.99900000	0.000000000	0.001000000000	17143	22348
gamma	1000	0.00100000	0.000000000	-0.001000000000	30791	46444
gamma	1000	0.01000000	-1.000000000e-05	-0.01000000000	30791	46444
gamma	1000	0.10000000	4.000000000e-05	0.0004000000000	30791	46444
gamma	1000	0.20000000	-4.000000000e-05	0.001120000000	30791	46444
gamma	1000	0.30000000	0.000000000	0.0008300000000	30791	46444
gamma	1000	0.50000000	-0.0001400000000	0.001100000000	30791	46444
gamma	1000	0.70000000	0.0001900000000	0.0005900000000	30791	46444
gamma	1000	0.80000000	-7.000000000e-05	0.001660000000	30791	46444
gamma	1000	0.90000000	1.000000000e-05	0.001160000000	30791	46444
gamma	1000	0.99000000	0.000000000	0.0004000000000	30791	46444
gamma	1000	0.99900000	0.000000000	0.0009700000000	30791	46444
gamma	2000	0.00100000	0.000000000	-0.001000000000	54881	95356
gamma	2000	0.01000000	1.000000000e-05	-0.01000000000	54881	95356
gamma	2000	0.10000000	0.000000000	0.0006500000000	54881	95356
gamma	2000	0.20000000	-2.000000000e-05	0.0006600000000	54881	95356
gamma	2000	0.30000000	0.000000000	0.0003000000000	54881	95356
gamma	2000	0.50000000	1.000000000e-05	0.0005400000000	54881	95356
gamma	2000	0.70000000	-7.000000000e-05	0.0004800000000	54881	95356
gamma	2000	0.80000000	0.000000000	0.001260000000	54881	95356
gamma	2000	0.90000000	2.000000000e-05	0.0006900000000	54881	95356
gamma	2000	0.99000000	2.000000000e-05	0.0005400000000	54881	95356
gamma	2000	0.99900000	0.000000000	0.0008300000000	54881	95356
uniform	2	0.00100000	0.0009100000000	0.4970900000	173	108
uniform	2	0.01000000	0.0001900000000	0.4880900000	173	108
uniform	2	0.10000000	0.04515000000	0.3980900000	173	108
uniform	2	0.20000000	-0.01856000000	0.2980900000	173	108
uniform	2	0.30000000	-0.01730000000	0.1980900000	173	108
uniform	2	0.50000000	-0.01354000000	0.2491400000	173	108
uniform	2	0.70000000	-0.002070000000	0.3000000000	173	108
uniform	2	0.80000000	0.01059000000	0.2000000000	173	108
uniform	2	0.90000000	0.001140000000	0.1000000000	173	108
uniform	2	0.99000000	0.002410000000	0.01000000000	173	108
uniform	2	0.99900000	-0.0006100000000	0.001000000000	173	108
uniform	5	0.00100000	0.000000000	0.1249200000	361	252
uniform	5	0.01000000	0.0004100000000	0.1159200000	361	252
uniform	5	0.10000000	0.001740000000	0.02592000000	361	252
uniform	5	0.20000000	-0.0009100000000	0.04951000000	361	252
uniform	5	0.30000000	0.05062000000	0.07358000000	361	252
uniform	5	0.50000000	-0.0004000000000	0.0002900000000	361	252
uniform	5	0.70000000	0.005900000000	0.05116000000	361	252
uniform	5	0.80000000	-4.000000000e-05	0.07548000000	361	252
uniform	5	0.90000000	0.001000000000	0.1000000000	361	252
uniform	5	0.99000000	-0.0002000000000	0.01000000000	361	252
uniform	5	0.99900000	-2.000000000e-05	0.001000000000	361	252
uniform	10	0.00100000	-4.000000000e-05	0.1236100000	616	476
uniform	10	0.01000000	-0.0004800000000	0.1146100000	616	476
uniform	10	0.10000000	-0.0008300000000	0.1498500000	616	476
uniform	10	0.20000000	-0.0003200000000	0.04985000000	616	476
uniform	10	0.30000000	3.000000000e-05	0.1362700000	616	476
uniform	10	0.50000000	0.02221000000	0.06136000000	616	476
uniform	10	0.70000000	0.007810000000	0.04951000000	616	476
uniform	10	0.80000000	0.0008800000000	0.07523000000	616	476
uniform	10	0.90000000	0.0009900000000	0.1000000000	616	476
uniform	10	0.99000000	-0.0001600000000	0.01000000000	616	476
uniform	10	0.99900000	-0.0001000000000	0.001000000000	616	476
uniform	20	0.00100000	3.000000000e-05	0.09349000000	1120	988
uniform	20	0.01000000	-0.0001400000000	0.08449000000	1120	988
uniform	20	0.10000000	0.002210000000	0.02507000000	1120	988
uniform	20	0.20000000	-0.0004400000000	0.05031000000	1120	988
uniform	20	0.30000000	-0.004440000000	0.01298000000	1120	988
uniform	20	0.50000000	-0.003680000000	0.03224000000	1120	988
uniform	20	0.70000000	0.0005900000000	0.04951000000	1120	988
uniform	20	0.80000000	-0.001640000000	0.04497000000	1120	988
uniform	20	0.90000000	0.0001600000000	0.03933000000	1120	988
uniform	20	0.99000000	9.000000000e-05	0.01000000000	1120	988
uniform	20	0.99900000	-1.000000000e-05	0.001000000000	1120	988
uniform	50	0.00100000	0.000000000	0.01500000000	2435	2236
uniform	50	0.01000000	-8.000000000e-05	0.006000000000	2435	2236
uniform	50	0.10000000	-0.004250000000	0.009690000000	2435	2236
uniform	50	0.20000000	0.0002400000000	0.003670000000	2435	2236
uniform	50	0.30000000	0.0002700000000	0.01270000000	2435	2236
uniform	50	0.50000000	5.000000000e-05	0.0009900000000	2435	2236
uniform	50	0.70000000	5.000000000e-05	0.004110000000	2435	2236
uniform	50	0.80000000	-0.002440000000	0.01403000000	2435	2236
uniform	50	0.90000000	-0.001280000000	0.02195000000	2435	2236
uniform	50	0.99000000	5.000000000e-05	0.01000000000	2435	2236
uniform	50	0.99900000	-1.000000000e-05	0.001000000000	2435	2236
uniform	100	0.00100000	-1.000000000e-05	0.006890000000	4507	4044
uniform	100	0.01000000	0.0001000000000	0.005610000000	4507	4044
uniform	100	0.10000000	-0.0002300000000	0.008910000000	4507	4044
uniform	100	0.20000000	-0.0002400000000	0.009570000000	4507	4044
uniform	100	0.30000000	0.001530000000	0.001240000000	4507	4044
uniform	100	0.50000000	0.003290000000	0.005860000000	4507	4044
uniform	100	0.70000000	0.0007500000000	0.004170000000	4507	4044
uniform	100	0.80000000	-0.0003000000000	0.01412000000	4507	4044
uniform	100	0.90000000	0.0001000000000	0.006530000000	4507	4044
uniform	100	0.99000000	-0.0001600000000	0.01000000000	4507	4044
uniform	100	0.99900000	0.000000000	0.001000000000	4507	4044
uniform	200	0.00100000	0.000000000	0.002830000000	8124	8668
uniform	200	0.01000000	0.000000000	0.001860000000	8124	8668
uniform	200	0.10000000	-0.0002300000000	0.001580000000	8124	8668
uniform	200	0.20000000	5.000000000e-05	0.003090000000	8124	8668
uniform	200	0.30000000	-0.001010000000	0.003110000000	8124	8668
uniform	200	0.50000000	1.000000000e-05	0.003710000000	8124	8668
uniform	200	0.70000000	-7.000000000e-05	0.002300000000	8124	8668
uniform	200	0.80000000	3.000000000e-05	0.004670000000	8124	8668
uniform	200	0.90000000	0.000000000	0.004050000000	8124	8668
uniform	200	0.99000000	4.000000000e-05	0.006220000000	8124	8668
uniform	200	0.99900000	0.000000000	0.001000000000	8124	8668
uniform	500	0.00100000	1.000000000e-05	0.0009600000000	17221	23516
uniform	500	0.01000000	0.000000000	0.001940000000	17221	23516
uniform	500	0.10000000	-4.000000000e-05	0.002250000000	17221	23516
uniform	500	0.20000000	3.000000000e-05	0.0006900000000	17221	23516
uniform	500	0.30000000	5.000000000e-05	0.001590000000	17221	23516
uniform	500	0.50000000	-0.001100000000	0.001810000000	17221	23516
uniform	500	0.70000000	0.0002400000000	0.001010000000	17221	23516
uniform	500	0.80000000	0.0002400000000	0.003390000000	17221	23516
uniform	500	0.90000000	9.000000000e-05	0.001750000000	17221	23516
uniform	500	0.99000000	-3.000000000e-05	0.001720000000	17221	23516
uniform	500	0.99900000	0.000000000	0.001000000000	17221	23516
uniform	1000	0.00100000	0.000000000	0.0008100000000	30631	47868
uniform	1000	0.01000000	-1.000000000e-05	0.0009800000000	30631	47868
uniform	1000	0.10000000	-5.000000000e-05	0.0005700000000	30631	47868
uniform	1000	0.20000000	1.000000000e-05	0.0008200000000	30631	47868
uniform	1000	0.30000000	-1.000000000e-05	0.001280000000	30631	47868
uniform	1000	0.50000000	-0.0002000000000	0.0006000000000	30631	47868
uniform	1000	0.70000000	-0.0002300000000	0.001100000000	30631	47868
uniform	1000	0.80000000	-2.000000000e-05	0.0006400000000	30631	47868
uniform	1000	0.90000000	2.000000000e-05	0.001270000000	30631	47868
uniform	1000	0.99000000	0.000000000	0.001440000000	30631	47868
uniform	1000	0.99900000	0.000000000	0.001000000000	30631	47868
uniform	2000	0.00100000	0.000000000	0.0005600000000	54676	88844
uniform	2000	0.01000000	0.000000000	0.0005100000000	54676	88844
uniform	2000	0.10000000	2.000000000e-05	0.001080000000	54676	88844
uniform	2000	0.20000000	5.000000000e-05	0.0009200000000	54676	88844
uniform	2000	0.30000000	0.000000000	0.0008600000000	54676	88844
uniform	2000	0.50000000	-1.000000000e-05	0.0003700000000	54676	88844
uniform	2000	0.70000000	-2.000000000e-05	0.001290000000	54676	88844
uniform	2000	0.80000000	1.000000000e-05	0.001130000000	54676	88844
uniform	2000	0.90000000	0.000000000	0.0008900000000	54676	88844
uniform	2000	0.99000000	0.000000000	0.001520000000	54676	88844
uniform	2000	0.99900000	0.000000000	0.001000000000	54676	88844
gamma	2	0.00100000	0.003780000000	0.9976300000	184	124
gamma	2	0.01000000	0.003820000000	0.9886300000	184	124
gamma	2	0.10000000	0.01483000000	0.8986300000	184	124
gamma	2	0.20000000	0.2824400000	0.7986300000	184	124
gamma	2	0.30000000	0.1824400000	0.6986300000	184	124
gamma	2	0.50000000	0.0001400000000	0.4999800000	184	124
gamma	2	0.70000000	0.005860000000	0.2999800000	184	124
gamma	2	0.80000000	0.05231000000	0.2000000000	184	124
gamma	2	0.90000000	0.01274000000	0.1000000000	184	124
gamma	2	0.99000000	0.0004100000000	0.01000000000	184	124
gamma	2	0.99900000	0.0003300000000	0.001000000000	184	124
gamma	5	0.00100000	0.0002300000000	0.9655300000	425	220
gamma	5	0.01000000	0.0007400000000	0.9565300000	425	220
gamma	5	0.10000000	0.002350000000	0.8896200000	425	220
gamma	5	0.20000000	0.06164000000	0.7896200000	425	220
gamma	5	0.30000000	0.03818000000	0.6986200000	425	220
gamma	5	0.50000000	0.01876000000	0.4999700000	425	220
gamma	5	0.70000000	0.02081000000	0.3000000000	425	220
gamma	5	0.80000000	0.01065000000	0.2000000000	425	220
gamma	5	0.90000000	-0.002800000000	0.1000000000	425	220
gamma	5	0.99000000	6.000000000e-05	0.01000000000	425	220
gamma	5	0.99900000	0.0001000000000	0.001000000000	425	220
gamma	10	0.00100000	0.0001700000000	0.6313100000	605	508
gamma	10	0.01000000	0.0001000000000	0.6223100000	605	508
gamma	10	0.10000000	0.0006500000000	0.5763100000	605	508
gamma	10	0.20000000	0.005570000000	0.5236100000	605	508
gamma	10	0.30000000	-0.0007500000000	0.5264500000	605	508
gamma	10	0.50000000	0.003450000000	0.4263800000	605	508
gamma	10	0.70000000	-0.001970000000	0.2988800000	605	508
gamma	10	0.80000000	0.01670000000	0.1999800000	605	508
gamma	10	0.90000000	-0.003500000000	0.1000000000	605	508
gamma	10	0.99000000	-3.000000000e-05	0.01000000000	605	508
gamma	10	0.99900000	1.000000000e-05	0.001000000000	605	508
gamma	20	0.00100000	-1.000000000e-05	0.2071800000	1103	860
gamma	20	0.01000000	0.0002500000000	0.1981800000	1103	860
gamma	20	0.10000000	0.004260000000	0.1403400000	1103	860
gamma	20	0.20000000	-9.000000000e-05	0.09656000000	1103	860
gamma	20	0.30000000	0.0007800000000	0.06404000000	1103	860
gamma	20	0.50000000	-0.001260000000	0.01268000000	1103	860
gamma	20	0.70000000	-2.000000000e-05	0.02417000000	1103	860
gamma	20	0.80000000	-0.0005800000000	0.02742000000	1103	860
gamma	20	0.90000000	0.0007600000000	0.02687000000	1103	860
gamma	20	0.99000000	-0.0002700000000	0.01000000000	1103	860
gamma	20	0.99900000	1.000000000e-05	0.001000000000	1103	860
gamma	50	0.00100000	0.000000000	0.08555000000	2510	2092
gamma	50	0.01000000	-1.000000000e-05	0.07655000000	2510	2092
gamma	50	0.10000000	-0.0006900000000	0.03060000000	2510	2092
gamma	50	0.20000000	-0.0002600000000	0.009010000000	2510	2092
gamma	50	0.30000000	2.000000000e-05	0.01716000000	2510	2092
gamma	50	0.50000000	-0.001480000000	0.01466000000	2510	2092
gamma	50	0.70000000	0.001810000000	0.003940000000	2510	2092
gamma	50	0.80000000	-0.003500000000	0.005390000000	2510	2092
gamma	50	0.90000000	0.0002900000000	0.007070000000	2510	2092
gamma	50	0.99000000	4.000000000e-05	0.01000000000	2510	2092
gamma	50	0.99900000	0.000000000	0.001000000000	2510	2092
gamma	100	0.00100000	0.000000000	-0.001000000000	4450	4252
gamma	100	0.01000000	-5.000000000e-05	-0.01000000000	4450	4252
gamma	100	0.10000000	0.001300000000	0.004810000000	4450	4252
gamma	100	0.20000000	-0.0004800000000	0.003980000000	4450	4252
gamma	100	0.30000000	0.0004300000000	0.007310000000	4450	4252
gamma	100	0.50000000	3.000000000e-05	0.007230000000	4450	4252
gamma	100	0.70000000	0.001450000000	0.01122000000	4450	4252
gamma	100	0.80000000	8.000000000e-05	0.01716000000	4450	4252
gamma	100	0.90000000	-0.0008100000000	0.01791000000	4450	4252
gamma	100	0.99000000	1.000000000e-05	0.009990000000	4450	4252
gamma	100	0.99900000	0.000000000	0.001000000000	4450	4252
gamma	200	0.00100000	0.000000000	-0.001000000000	8019	9468
gamma	200	0.01000000	-1.000000000e-05	-0.01000000000	8019	9468
gamma	200	0.10000000	0.0002600000000	0.001470000000	8019	9468
gamma	200	0.20000000	-0.0006500000000	0.002770000000	8019	9468
gamma	200	0.30000000	0.0005500000000	0.001350000000	8019	9468
gamma	200	0.50000000	0.001050000000	0.003100000000	8019	9468
gamma	200	0.70000000	-2.000000000e-05	0.003310000000	8019	9468
gamma	200	0.80000000	5.000000000e-05	0.003780000000	8019	9468
gamma	200	0.90000000	5.000000000e-05	0.007130000000	8019	9468
gamma	200	0.99000000	3.000000000e-05	0.004300000000	8019	9468
gamma	200	0.99900000	1.000000000e-05	0.001000000000	8019	9468
gamma	500	0.00100000	0.000000000	-0.001000000000	17113	19900
gamma	500	0.01000000	-2.000000000e-05	-0.01000000000	17113	19900
gamma	500	0.10000000	1.000000000e-05	0.001730000000	17113	19900
gamma	500	0.20000000	-3.000000000e-05	0.002240000000	17113	19900
gamma	500	0.30000000	-0.0001600000000	0.001520000000	17113	19900
gamma	500	0.50000000	2.000000000e-05	0.003690000000	17113	19900
gamma	500	0.70000000	0.0001600000000	0.003840000000	17113	19900
gamma	500	0.80000000	-0.0001700000000	0.003320000000	17113	19900
gamma	500	0.90000000	0.000000000	0.002570000000	17113	19900
gamma	500	0.99000000	1.000000000e-05	0.001630000000	17113	19900
gamma	500	0.99900000	1.000000000e-05	0.001000000000	17113	19900
gamma	1000	0.00100000	0.000000000	-0.001000000000	30716	39772
gamma	1000	0.01000000	0.000000000	-0.01000000000	30716	39772
gamma	1000	0.10000000	0.0001000000000	0.001500000000	30716	39772
gamma	1000	0.20000000	1.000000000e-05	0.0008300000000	30716	39772
gamma	1000	0.30000000	3.000000000e-05	0.002770000000	30716	39772
gamma	1000	0.50000000	1.000000000e-05	0.003450000000	30716	39772
gamma	1000	0.70000000	0.000000000	0.001680000000	30716	39772
gamma	1000	0.80000000	-2.000000000e-05	0.002580000000	30716	39772
gamma	1000	0.90000000	7.000000000e-05	0.002090000000	30716	39772
gamma	1000	0.99000000	-1.000000000e-05	0.0005500000000	30716	39772
gamma	1000	0.99900000	0.000000000	0.0007500000000	30716	39772
gamma	2000	0.00100000	1.000000000e-05	-0.001000000000	54466	89148
gamma	2000	0.01000000	0.000000000	-0.01000000000	54466	89148
gamma	2000	0.10000000	2.000000000e-05	0.0008100000000	54466	89148
gamma	2000	0.20000000	4.000000000e-05	0.0009300000000	54466	89148
gamma	2000	0.30000000	-0.0001100000000	0.0006300000000	54466	89148
gamma	2000	0.50000000	-3.000000000e-05	0.0007300000000	54466	89148
gamma	2000	0.70000000	1.000000000e-05	0.0007600000000	54466	89148
gamma	2000	0.80000000	-7.000000000e-05	0.001300000000	54466	89148
gamma	2000	0.90000000	4.000000000e-05	0.0004100000000	54466	89148
gamma	2000	0.99000000	0.000000000	0.0007100000000	54466	89148
gamma	2000	0.99900000	0.000000000	0.0008700000000	54466	89148
uniform	2	0.00100000	0.0007200000000	0.2492000000	179	124
uniform	2	0.01000000	-0.0002100000000	0.2402000000	179	124
uniform	2	0.10000000	0.004400000000	0.1502000000	179	124
uniform	2	0.20000000	0.06800000000	0.05020000000	179	124
uniform	2	0.30000000	-0.008630000000	0.2005300000	179	124
uniform	2	0.50000000	-0.007350000000	0.0005300000000	179	124
uniform	2	0.70000000	-0.01274000000	0.3000000000	179	124
uniform	2	0.80000000	0.06256000000	0.2000000000	179	124
uniform	2	0.90000000	-0.003320000000	0.1000000000	179	124
uniform	2	0.99000000	0.0001100000000	0.01000000000	179	124
uniform	2	0.99900000	-0.0009900000000	0.001000000000	179	124
uniform	5	0.00100000	-7.000000000e-05	0.1232700000	368	268
uniform	5	0.01000000	-0.0008000000000	0.1142700000	368	268
uniform	5	0.10000000	0.01240000000	0.02427000000	368	268
uniform	5	0.20000000	5.000000000e-05	0.04942000000	368	268
uniform	5	0.30000000	0.01607000000	0.07456000000	368	268
uniform	5	0.50000000	0.04722000000	0.1261800000	368	268
uniform	5	0.70000000	0.03544000000	0.05124000000	368	268
uniform	5	0.80000000	0.03004000000	0.07504000000	368	268
uniform	5	0.90000000	0.004630000000	0.1000000000	368	268
uniform	5	0.99000000	0.0001000000000	0.01000000000	368	268
uniform	5	0.99900000	6.000000000e-05	0.001000000000	368	268
uniform	10	0.00100000	0.000000000	0.06114000000	604	444
uniform	10	0.01000000	-0.0001000000000	0.05214000000	604	444
uniform	10	0.10000000	-0.006100000000	0.02525000000	604	444
uniform	10	0.20000000	-0.004560000000	0.04973000000	604	444
uniform	10	0.30000000	0.01219000000	0.01178000000	604	444
uniform	10	0.50000000	-0.004010000000	0.06104000000	604	444
uniform	10	0.70000000	-0.0002300000000	0.04748000000	604	444
uniform	10	0.80000000	0.01930000000	0.01159000000	604	444
uniform	10	0.90000000	0.0003200000000	0.03617000000	604	444
uniform	10	0.99000000	0.0001800000000	0.01000000000	604	444
uniform	10	0.99900000	8.000000000e-05	0.001000000000	604	444
uniform	20	0.00100000	-3.000000000e-05	0.09239000000	1126	828
uniform	20	0.01000000	-3.000000000e-05	0.08339000000	1126	828
uniform	20	0.10000000	0.001090000000	0.1166200000	1126	828
uniform	20	0.20000000	4.000000000e-05	0.04933000000	1126	828
uniform	20	0.30000000	-0.0003100000000	0.07362000000	1126	828
uniform	20	0.50000000	-0.0007800000000	0.06136000000	1126	828
uniform	20	0.70000000	0.0002000000000	0.04810000000	1126	828
uniform	20	0.80000000	-7.000000000e-05	0.07358000000	1126	828
uniform	20	0.90000000	0.0002400000000	0.1000000000	1126	828
uniform	20	0.99000000	8.000000000e-05	0.01000000000	1126	828
uniform	20	0.99900000	-1.000000000e-05	0.001000000000	1126	828
uniform	50	0.00100000	0.000000000	0.01415000000	2517	2172
uniform	50	0.01000000	-0.0002000000000	0.005150000000	2517	2172
uniform	50	0.10000000	-0.0006000000000	0.008520000000	2517	2172
uniform	50	0.20000000	0.003810000000	0.001680000000	2517	2172
uniform	50	0.30000000	6.000000000e-05	0.009930000000	2517	2172
uniform	50	0.50000000	-0.0002000000000	0.01254000000	2517	2172
uniform	50	0.70000000	0.003750000000	0.01617000000	2517	2172
uniform	50	0.80000000	0.001280000000	0.009910000000	2517	2172
uniform	50	0.90000000	0.002400000000	0.004640000000	2517	2172
uniform	50	0.99000000	-0.0001300000000	0.01000000000	2517	2172
uniform	50	0.99900000	-5.000000000e-05	0.001000000000	2517	2172
uniform	100	0.00100000	1.000000000e-05	0.006480000000	4568	4172
uniform	100	0.01000000	-1.000000000e-05	0.004670000000	4568	4172
uniform	100	0.10000000	-0.0001100000000	0.008560000000	4568	4172
uniform	100	0.20000000	-0.0001000000000	0.002920000000	4568	4172
uniform	100	0.30000000	-8.000000000e-05	0.004750000000	4568	4172
uniform	100	0.50000000	0.002140000000	0.007410000000	4568	4172
uniform	100	0.70000000	-2.000000000e-05	0.01039000000	4568	4172
uniform	100	0.80000000	0.001300000000	0.005040000000	4568	4172
uniform	100	0.90000000	-0.001310000000	0.006600000000	4568	4172
uniform	100	0.99000000	0.0001000000000	0.01000000000	4568	4172
uniform	100	0.99900000	-1.000000000e-05	0.001000000000	4568	4172
uniform	200	0.00100000	0.000000000	0.003220000000	8216	9436
uniform	200	0.01000000	0.000000000	0.002180000000	8216	9436
uniform	200	0.10000000	1.000000000e-05	0.001030000000	8216	9436
uniform	200	0.20000000	-7.000000000e-05	0.003310000000	8216	9436
uniform	200	0.30000000	-0.001100000000	0.001580000000	8216	9436
uniform	200	0.50000000	0.0007600000000	0.001310000000	8216	9436
uniform	200	0.70000000	-2.000000000e-05	0.004510000000	8216	9436
uniform	200	0.80000000	-2.000000000e-05	0.001130000000	8216	9436
uniform	200	0.90000000	-0.0003000000000	0.002740000000	8216	9436
uniform	200	0.99000000	-2.000000000e-05	0.005980000000	8216	9436
uniform	200	0.99900000	0.000000000	0.001000000000	8216	9436
uniform	500	0.00100000	0.000000000	0.001130000000	17220	22028
uniform	500	0.01000000	-2.000000000e-05	0.002060000000	17220	22028
uniform	500	0.10000000	-6.000000000e-05	0.001790000000	17220	22028
uniform	500	0.20000000	0.0001800000000	0.001640000000	17220	22028
uniform	500	0.30000000	0.0001600000000	0.001640000000	17220	22028
uniform	500	0.50000000	1.000000000e-05	0.002370000000	17220	22028
uniform	500	0.70000000	0.0002200000000	0.001770000000	17220	22028
uniform	500	0.80000000	0.0001100000000	0.002110000000	17220	22028
uniform	500	0.90000000	-0.0001800000000	0.001080000000	17220	22028
uniform	500	0.99000000	0.000000000	0.001980000000	17220	22028
uniform	500	0.99900000	0.000000000	0.001000000000	17220	22028
uniform	1000	0.00100000	0.000000000	0.0009000000000	30761	46972
uniform	1000	0.01000000	0.000000000	0.0004500000000	30761	46972
uniform	1000	0.10000000	6.000000000e-05	0.001200000000	30761	46972
uniform	1000	0.20000000	3.000000000e-05	0.0009900000000	30761	46972
uniform	1000	0.30000000	0.000000000	0.001220000000	30761	46972
uniform	1000	0.50000000	0.0003700000000	0.0009600000000	30761	46972
uniform	1000	0.70000000	-4.000000000e-05	0.001210000000	30761	46972
uniform	1000	0.80000000	4.000000000e-05	0.001430000000	30761	46972
